72.3254091694,22.1515270998
72.0389002954,21.9390180258
72.1631822945,21.8373542572
71.9983092528,21.8538820292
72.289154253,21.610826953
72.1081002824,21.2040910769
70.8251271191,20.6959640118
70.0608091943,21.144436066
68.9459542104,22.2893001074
69.0713821833,22.4807540082
69.2203911322,22.2739541838
70.16998231,22.5508272219
70.509718281,23.0981911494
69.7102632504,22.7427731404
69.2158183011,22.8402731148
68.4330452695,23.4300000193
68.4085271968,23.6081181444
68.7413633527,23.8441641056
68.3295721832,23.5849270947
68.1442271811,23.6090911158
68.197800283,23.7666821277
68.2847092198,23.9393002156
68.7472092273,23.9699910571
68.7887452457,24.333609082
70.0000003306,24.1697182316
70.5599822076,24.435827062
70.7619361185,24.2358271403
71.1049822707,24.4193001282
70.675672253,25.6801360146
70.2848452292,25.705554136
70.08852731,25.9831912685
70.167972162,26.5562452264
69.5113092226,26.7487451887
69.5835362501,27.1779821162
70.3665092739,28.0187450098
70.5873541507,28.0031910474
70.8294362555,27.7063821554
71.896945221,27.961936158
72.3897092634,28.7850001601
72.9502631215,29.0400001189
73.3974913013,29.9427731706
73.9334001846,30.1360001792
73.8704091763,30.387409163
74.6975912074,31.0590911319
74.5226630669,31.1750820876
74.5992822117,31.8694270463
75.381291149,32.2142362481
75.0576273098,32.4751271761
74.7106822315,32.480682031
74.6419271559,32.7770731689
74.3633822634,32.775054136
74.3317913731,33.0023540841
74.0197181972,33.184154044
74.1823450566,33.5075000415
73.9912182176,33.7454091321
74.2945633177,33.9736002441
73.9162273414,34.0638820587
74.0215821649,34.2019360277
73.7999091561,34.3975641163
73.9365722321,34.6329730528
74.3808182984,34.7826359577
75.6613722768,34.5008271521
76.4500002354,34.7672092325
76.8699822007,34.6588820185
77.0424821038,35.0991540568
77.8239272743,35.5013269924
78.0718001009,35.4990269982
78.0230452522,35.2806911603
78.3370722497,34.61180003
78.9853541241,34.3500181057
78.7358091078,34.0683271496
78.8138632345,33.5204091783
78.9362361713,33.4286271706
79.3751181549,33.0994359691
79.5287363123,32.7566640728
78.9711003624,32.350827072
78.746227143,32.6390180264
78.4059542272,32.5561002166
78.4759360782,32.243045017
78.7707542681,31.9684731466
78.7682452292,31.3089541575
79.0808183018,31.4372909861
79.5542912264,30.9570820288
79.8630362838,30.9658270361
80.2542272498,30.7337452123
80.2070002544,30.5755180139
81.0253633499,30.2043540969
80.3750093014,29.7402000046
80.06137223,28.8299271612
81.1888721531,28.3691640518
81.2980362163,28.1638820223
81.9010543047,27.8549270821
82.7011002595,27.7111090459
82.7665183318,27.5034730428
83.3099722691,27.3362450215
83.4183182586,27.4727729812
83.8583093355,27.3522271316
84.1472182837,27.5113910914
84.6380452684,27.3111090349
84.6552632063,27.0403450631
85.3280452161,26.7361091343
85.6307542973,26.8659731457
85.8604720892,26.5728450827
86.0329092956,26.6631911027
86.7333820961,26.4202002319
87.0044362494,26.5344450696
87.2697182889,26.3752732308
88.0201913212,26.3683641956
88.1917821231,26.725964014
87.9949822444,27.1122911292
88.14279124,27.8660542262
88.6243542099,28.1168002015
88.8357543581,28.0080542276
88.7646362564,27.5424270997
88.9169272233,27.3208271811
88.7519361643,27.1486090776
88.8938722956,26.9755539572
89.6430541796,26.7152730641
90.3887362837,26.9034640576
90.708600271,26.7725001729
92.031236265,26.8519361401
92.1142182801,27.2930542478
91.9936632104,27.4755820922
91.675818256,27.4870820634
91.6577633012,27.76471819
92.5449822228,27.8619361972
92.7104451829,28.1419001459
93.2220542582,28.3193001096
93.3519363745,28.618753995
93.9617272083,28.6692001441
94.2345543018,29.0734821342
94.6475092147,29.3334641286
95.3877722508,29.0352730608
96.0831453337,29.4644362276
96.3917272793,29.2575641511
96.1488822536,29.0597182109
96.1753273258,28.9013822155
96.4708272998,29.0566641807
96.6137273499,28.79569111
96.3402722843,28.5250000608
96.4019272173,28.3511092646
96.65387214,28.4674909847
