281,404,351,312,165,70,293,164,447,407,166
,,,,,,620.0,,,,550.0
,480.0,500.0,,600.0,800.0,575.0,538.0,,500.0,550.0
,480.0,550.0,,600.0,650.0,575.0,538.0,,500.0,625.0
,470.0,550.0,,550.0,500.0,575.0,550.0,,500.0,700.0
,470.0,500.0,,600.0,600.0,570.0,550.0,,500.0,700.0
550.0,470.0,500.0,,600.0,600.0,560.0,549.2828369140625,,500.0,650.0
547.2303206997085,470.0,500.0,,600.0,600.0000000000001,540.0,547.1923828125,,475.0,600.0
540.0874635568514,465.0,500.0,,575.0,600.0,530.0,543.8201904296875,,475.0,600.0
530.3206997084548,460.0,500.0,,562.0,600.0,525.0,539.2578125,,475.0,700.0
519.6793002915451,460.0,500.0,,563.0,600.0,530.0,533.5968017578125,,475.0,700.0
509.91253644314867,467.5,450.0,,563.0,600.0,535.0,526.9287109375,,450.0,600.0
502.7696793002915,475.0,450.0,,525.0,600.0,530.0,519.3450927734375,,450.0,600.0
500.0,472.0,500.0,,525.0,600.0,525.0,510.9375,,450.0,500.0
501.66180758017504,475.0,500.00000000000017,,750.0,600.0,530.0,501.7974853515625,,425.0,500.0
505.9475218658893,475.0,500.0,,550.0,600.0,540.0,492.0166015625,,412.2321428571429,500.0
511.80758017492707,475.0,500.0,,550.0,600.0,550.0,481.6864013671875,,400.0,500.0
518.1924198250729,480.0,500.0,,550.0,600.0,548.3035714285714,470.8984375,,380.0,450.0
524.0524781341107,470.0,500.0,,688.0,600.0,545.0,459.7442626953125,,400.0,450.0
528.3381924198252,475.0,500.0,,513.0,600.0,540.0,448.3154296875,,415.0,550.0
530.0,470.0,500.0,,500.0,600.0,550.0,436.7034912109375,,425.0,450.0
527.7842565597668,475.0,450.0,,500.0,600.0000000000001,535.0,425.0,,425.0,450.0
522.0699708454811,475.0,450.0,,500.0,600.0,530.0,413.2965087890625,,425.0,400.0
514.2565597667639,475.0,450.0,,500.0,600.0,540.0,401.6845703125,,425.0,450.0
505.74344023323613,480.0,500.0,,500.0,599.9999999999999,546.6071428571429,390.2557373046875,,430.0,450.0
497.93002915451893,480.0,487.0370370370372,,500.0,599.9999999999998,550.0,379.1015625,,430.0,450.0
492.21574344023327,480.0,462.962962962963,,475.0,600.0000000000001,528.75,368.3135986328125,,430.0,450.0
490.0,480.0,450.0,,450.0,600.0,500.0,357.9833984375,,425.0,400.0
491.2390670553937,480.0,450.0000000000001,,450.0,599.9999999999999,490.0,348.2025146484375,,425.0,450.0
494.4703595724004,480.0,450.0,,425.0,600.0,470.0,339.0625,,427.5,450.0
498.9650145772594,480.0,450.0,,425.0,600.0,440.0,330.6549072265625,,430.0,450.0
503.9941690962099,475.0,450.0,,425.0,600.0,425.0,323.0712890625,,430.0,400.0
508.8289601554908,475.0,450.0,,425.0,600.0,410.0,316.4031982421875,,440.0,425.0
512.740524781341,475.0,450.0,,425.0,600.0,400.0,310.7421875,,450.0,350.0
515.0,470.0,450.0,,425.0,600.0,410.0,306.1798095703125,,450.0,350.0
516.1516034985424,475.0,500.0,,425.0,600.0,450.0,302.8076171875,,450.0,350.0
517.2060252672499,472.5,500.0,,425.0,400.0,430.0,300.7171630859375,,450.0000000000001,350.0
518.134110787172,470.0,500.0,,425.0,400.0,410.0,300.0,,450.0,350.0
518.9067055393587,470.0,500.0,,425.0,400.0,425.0,300.0,,450.0,350.0
519.494655004859,475.0,450.0,,400.0,400.0,400.0,300.0,,425.0,350.0
519.868804664723,475.0,500.0,,350.0,400.0,425.0,325.0,,400.0,300.0
520.0,475.0,400.0,,375.0,400.0,450.0,350.0,,350.0,350.0
519.3119533527698,460.0,400.0,,438.0,400.0,470.0,300.0,,350.0,350.0
517.4344023323616,450.0,400.0,,350.0,400.0,480.0,300.0,,350.0,350.0
514.6472303206996,450.0,400.0,,358.0,400.0,460.0,300.0,,350.0,300.0
511.2303206997084,450.0,400.0,,362.0,400.0,430.0,300.00000000000006,,340.0,300.0
507.463556851312,430.0,350.0,,362.0,400.0,425.0,300.0,,340.0,300.0
503.6268221574344,410.0,350.0000000000001,,362.0,400.0,390.0,300.0,,325.0,300.0
500.0,420.0,350.0,,400.0,400.0,382.0,350.0,,325.0,350.0
495.8192419825074,415.0,350.0,,438.0,402.3290758827948,350.0,450.0,,325.0,400.0
490.5539358600583,400.0,375.0,,438.0,408.7152516904583,325.0,448.6151603498543,,312.5,350.0
484.83381924198244,400.0,400.0,,438.0,418.2569496619083,320.0,445.04373177842564,,300.0,350.0
479.2886297376093,410.0,400.0,,438.0,430.05259203606306,310.0,440.1603498542273,,300.0,350.0
474.54810495626816,408.75478260869573,400.0,,431.5,443.20060105184064,325.0,434.83965014577257,,300.0,350.0
471.24198250728864,405.46434782608696,400.0,,425.0,456.7993989481592,315.0,429.9562682215743,,325.0,350.0
470.0,400.79652173913047,400.0,,438.0,469.94740796393694,320.0,426.3848396501458,,340.0,350.0
470.5539358600584,395.41913043478263,400.0,,425.0,481.7430503380916,310.0,425.0,,325.0,350.0
471.98250728862973,390.0,400.0,,425.0,491.28474830954167,325.0,425.0,,325.0,300.0
473.935860058309,380.0,400.0,,400.0,497.6709241172051,315.0,425.0,,325.0,300.0
476.064139941691,380.0,400.0,,400.0,500.0,310.0,412.5,,325.0,300.0
478.0174927113702,377.5,400.0,,400.0,500.0000000000001,320.0,400.0,,326.5625,350.0
479.44606413994165,375.0,400.0,,400.0,500.0000000000001,325.0,400.0,,330.0,400.0
480.0,375.0,400.0,,375.0,499.9999999999999,300.0,363.0,,340.0,400.0
480.00000000000006,380.0,400.0,,350.0,500.0,310.0,363.0,,320.0,250.0
480.0,380.0,400.0,,363.0,500.0,316.6071428571429,356.5,,317.4699197860962,350.0
479.9999999999999,375.0,375.0,,363.0,500.0,320.0,350.0,,315.0,400.0
480.0,370.0,350.0,,338.0,500.0,300.0,350.0,,300.0,350.0
480.0,365.0,400.0,,525.0,500.0,310.0,350.0,,300.0,350.0
480.0,360.0,400.0,,350.0,400.0,300.0,375.0,,300.0,400.0
480.0,360.0,400.0,,350.0,400.0,310.0,375.0,,300.0,300.0
479.7200000000001,360.0,350.0,,353.60280373831773,400.0,302.5,375.0,,315.0,400.0
478.96000000000004,360.0,400.0,,362.0,400.0,295.0,365.40740740740745,,315.0,400.0
477.8399999999999,370.0,400.0,,400.0,400.0,297.5,347.5925925925926,,315.0,300.0
476.48,370.0,350.0,,400.0,450.0,300.0,338.0,,320.0,300.0
475.0,370.0,350.0000000000001,,400.00000000000006,500.0,290.0,344.0,,320.0,400.0
473.52,370.0,350.0,,400.0,500.0,280.0,350.0,,320.0,400.0
472.16,380.0,350.0,,400.0,500.0,285.0,338.0,,325.0,300.0
471.03999999999996,375.0,350.0,,313.0,500.0,310.0,350.0,,325.0,300.0
470.28,370.0,350.0,,338.0,500.0,321.4814814814815,350.0,,325.0,300.0
470.0,370.0,350.0,,388.0,500.0,330.74074074074076,350.0,,325.0,300.0
470.0,375.0,400.0,,375.0,500.0,340.0,350.0,,300.0,300.0
460.0,375.0,350.0,,381.5,500.0,352.5,350.0,,300.0,300.0
415.0,370.0,350.0,,388.0,500.0,360.0,350.0,,280.0,250.0
380.0,370.0,350.0,,375.0,500.0,350.0,350.0,,280.0,250.0
370.0,370.0,350.0,,375.0,500.0,340.0,350.0,,280.0,300.0
380.0,380.0,350.0000000000001,,375.0,500.0,345.0,350.0,,277.5,300.0
390.0,375.0,350.0,,375.0,500.0,350.0,350.0,,275.0,300.0
385.0,375.0,350.0,,350.0,500.0,340.0,350.0,,275.0,300.0
350.0,375.0,350.0,,325.0,500.0,335.0,363.0,,275.0,300.0
325.0,375.0,350.0,,375.0,500.0,332.63392857142856,363.0,,275.0,300.0
340.0,375.0,350.0,,388.0,500.0,330.0,363.0,,275.0,300.0
315.0,375.0,350.0,,381.5,500.0,320.0,375.0,,275.0,300.0
304.7782258064516,375.0,350.0,,375.0,500.0,330.0,375.0,,275.0,350.0
300.0,370.0,350.0,,375.0,500.0,325.0,375.0,,275.0,350.0
300.0,380.0,350.0,,375.0,500.0,320.0,375.0,,275.0,350.0
