550,480,500,400,600,800,620,538,400,500,550
550,480,500,400,600,800,575,538,400,500,550
550,480,550,400,600,650,575,538,400,500,625
550,470,550,400,550,500,575,550,400,500,700
550,470,500,400,600,600,570,550,400,500,700
550,470,500,400,600,600,560,549.2828369141,400,500,650
547.2303206997,470,500,400,600,600,540,547.1923828125,400,475,600
540.0874635569,465,500,400,575,600,530,543.8201904297,400,475,600
530.3206997085,460,500,400,562,600,525,539.2578125,400,475,700
519.6793002915,460,500,400,563,600,530,533.5968017578,400,475,700
509.9125364431,467.5,450,400,563,600,535,526.9287109375,400,450,600
502.7696793003,475,450,400,525,600,530,519.3450927734,400,450,600
500,472,500,400,525,600,525,510.9375,400,450,500
501.6618075802,475,500,400,750,600,530,501.7974853516,400,425,500
505.9475218659,475,500,400,550,600,540,492.0166015625,400,412.2321428571,500
511.8075801749,475,500,400,550,600,550,481.6864013672,400,400,500
518.1924198251,480,500,400,550,600,548.3035714286,470.8984375,400,380,450
524.0524781341,470,500,400,688,600,545,459.7442626953,400,400,450
528.3381924198,475,500,400,513,600,540,448.3154296875,400,415,550
530,470,500,400,500,600,550,436.7034912109,400,425,450
527.7842565598,475,450,400,500,600,535,425,400,425,450
522.0699708455,475,450,400,500,600,530,413.2965087891,400,425,400
514.2565597668,475,450,400,500,600,540,401.6845703125,400,425,450
505.7434402332,480,500,400,500,600,546.6071428571,390.2557373047,400,430,450
497.9300291545,480,487.037037037,400,500,600,550,379.1015625,400,430,450
492.2157434402,480,462.962962963,400,475,600,528.75,368.3135986328,400,430,450
490,480,450,400,450,600,500,357.9833984375,400,425,400
491.2390670554,480,450,400,450,600,490,348.2025146484,400,425,450
494.4703595724,480,450,400,425,600,470,339.0625,400,427.5,450
498.9650145773,480,450,400,425,600,440,330.6549072266,400,430,450
503.9941690962,475,450,400,425,600,425,323.0712890625,400,430,400
508.8289601555,475,450,400,425,600,410,316.4031982422,400,440,425
512.7405247813,475,450,400,425,600,400,310.7421875,400,450,350
515,470,450,400,425,600,410,306.1798095703,400,450,350
516.1516034985,475,500,400,425,600,450,302.8076171875,400,450,350
517.2060252673,472.5,500,400,425,400,430,300.7171630859,400,450,350
518.1341107872,470,500,400,425,400,410,300,400,450,350
518.9067055394,470,500,400,425,400,425,300,400,450,350
519.4946550049,475,450,400,400,400,400,300,400,425,350
519.8688046647,475,500,400,350,400,425,325,400,400,300
