1500.0,250
900.0,232
1400.0,220
1000.0,189
2100.0,146
1200.0,135
1600.0,125
1100.0,121
1300.0,120
2200.0,116
2300.0,114
700.0,112
1700.0,102
2000.0,91
2500.0,84
2400.0,77
1800.0,64
2900.0,62
3000.0,61
1900.0,59
800.0,58
3200.0,56
3100.0,51
3300.0,51
2600.0,49
2800.0,35
3400.0,33
2700.0,18
6000.0,15
1425.92592593,14
1474.07407407,14
1574.07407407,12
1525.92592593,12
3800.0,12
5800.0,11
3500.0,11
6500.0,10
974.0740740739999,8
925.9259259260001,8
5200.0,6
600.0,5
2025.92592593,5
1074.07407407,5
5500.0,5
1374.07407407,5
5900.0,5
1325.92592593,5
1625.92592593,5
7000.0,5
1025.92592593,5
6400.0,5
1674.07407407,5
2074.07407407,5
4700.0,5
2248.14814815,4
1825.92592593,4
2150.0,4
2125.92592593,4
1125.92592593,4
2151.85185185,4
6600.0,4
825.9259259260001,4
1774.07407407,4
2525.92592593,4
2174.07407407,4
2115.625,4
2274.07407407,4
2184.375,4
4600.0,4
1174.07407407,4
1650.0,4
2225.92592593,4
874.0740740739999,4
3700.0,4
2574.07407407,4
1874.07407407,4
1725.92592593,4
1974.07407407,3
1684.375,3
2050.0,3
3600.0,3
5700.0,3
1615.625,3
6200.0,3
1925.92592593,3
5600.0,3
1150.0,3
4000.0,3
1384.375,2
7800.0,2
6800.0,2
2051.85185185,2
3174.07407407,2
1350.0,2
3248.14814815,2
4200.0,2
1315.625,2
2015.66951567,2
1384.33048433,2
3151.85185185,2
3325.92592593,2
2053.56125356,2
2774.07407407,2
1274.07407407,2
4500.0,2
2374.07407407,2
1225.92592593,2
1050.0,2
2325.92592593,2
1684.33048433,2
3374.07407407,2
4100.0,2
4800.0,2
2725.92592593,2
1950.0,2
2474.07407407,2
5300.0,2
2425.92592593,2
2148.14814815,2
3125.92592593,2
6100.0,2
1184.375,2
3015.66951567,2
1646.43874644,2
6900.0,2
2484.33048433,2
5400.0,2
3053.56125356,2
1115.625,2
2446.43874644,2
1346.43874644,2
6905.58163798,1
5087.04568528,1
6300.0,1
2084.33048433,1
2714.5784082,1
3051.85185185,1
2028.57142857,1
2951.37903861,1
2448.14814815,1
3163.81766382,1
6737.92066178,1
1015.625,1
2514.5784082,1
5966.07142857,1
1550.0,1
3670.37037037,1
6352.57482394,1
1446.43874644,1
3184.33048433,1
1484.33048433,1
1884.375,1
2646.43874644,1
915.625,1
1764.28571429,1
2551.37903861,1
6924.51588644,1
2180.46875,1
2113.7395460000002,1
2985.4215918,1
2131.25,1
3164.28571429,1
5620.56852792,1
3168.75,1
3031.25,1
5640.625,1
2232.14285714,1
6259.375,1
6834.375,1
6478.125,1
4151.37903861,1
6112.5,1
1831.25,1
1968.75,1
2780.46875,1
2731.25,1
2066.40625,1
1815.625,1
2666.40625,1
2768.75,1
2631.25,1
1431.25,1
1651.85185185,1
4530.70489845,1
3088.76783796,1
984.375,1
3136.18233618,1
6965.35244922,1
2507.12250712,1
2974.07407407,1
6577.77777778,1
1963.81766382,1
6377.77777778,1
4372.5209079999995,1
2948.14814815,1
1435.57692308,1
2115.66951567,1
2948.62096139,1
6136.06091371,1
2034.64755078,1
1927.4790920000003,1
1614.16122004,1
3029.6,1
6886.260454,1
1115.66951567,1
6700.0,1
1568.75,1
2851.85185185,1
2934.64755078,1
774.0740740739999,1
1577.49287749,1
5000.0,1
5866.15581098,1
6722.22222222,1
3568.66096866,1
2450.0,1
2914.5784082,1
2850.0,1
3148.14814815,1
4669.01522843,1
1529.6,1
3251.85185185,1
5280.81213744,1
1665.35244922,1
1660.96866097,1
3151.37903861,1
3003.7037036999996,1
3079.2,1
3021.00659813,1
3108.92857143,1
3429.62962963,1
3370.37037037,1
5351.37903861,1
1148.62096139,1
3041.30735001,1
2253.56125356,1
1733.92857143,1
2885.4215918,1
6700.05216484,1
3850.55147059,1
2853.56125356,1
1986.260454,1
4114.578408199999,1
1748.14814815,1
1586.260454,1
3129.6,1
5974.07407407,1
1470.4,1
4004.43548387,1
5348.7244898,1
1946.43874644,1
2153.56125356,1
3050.0,1
5314.578408199999,1
3395.40816327,1
5100.0,1
3013.7395460000002,1
6675.0,1
2970.4,1
1769.29510155,1
2048.14814815,1
3020.8,1
2431.33903134,1
2065.35244922,1
3186.2604539999998,1
3155.55555556,1
1351.85185185,1
3976.47058824,1
2765.35244922,1
7968.66096866,1
3265.35244922,1
2848.62096139,1
3059.98158662,1
950.0,1
3129.62962963,1
3070.4,1
7600.0,1
3546.43874644,1
1448.14814815,1
3348.14814815,1
5948.14814815,1
1650.54466231,1
2453.56125356,1
1708.92857143,1
2925.92592593,1
4139.15441176,1
7892.87749288,1
3114.5784082,1
5851.85185185,1
3076.10863894,1
1810.71428571,1
6255.55555556,1
2351.85185185,1
1420.8,1
3277.77777778,1
750.0,1
5855.55555556,1
5434.85051316,1
2596.2962963000004,1
1951.85185185,1
2415.66951567,1
2751.37903861,1
5850.0,1
3077.77777778,1
1250.0,1
3097.03851465,1
7500.0,1
3146.43874644,1
1936.18233618,1
1185.4215918,1
3183.62573099,1
2684.33048433,1
3179.2,1
3177.77777778,1
3274.07407407,1
4312.75510204,1
3225.92592593,1
1984.33048433,1
2815.66951567,1
5925.92592593,1
1153.56125356,1
2403.7037036999996,1
7941.32653061,1
4300.0,1
1750.0,1
8000.0,1
5950.0,1
5554.53384419,1
2920.8,1
1850.0,1
3584.33048433,1
2686.2604539999998,1
1579.2,1
4400.0,1
725.9259259260001,1
2215.66951567,1
3100.58479532,1
3322.22222222,1
1732.14285714,1
5744.44444444,1
3196.2962963000004,1
3222.22222222,1
3132.14285714,1
2046.43874644,1
3492.87749288,1
3350.0,1
1084.375,1
